Area_ID,Latitude,Longitude,Crime_Count,Violent_Crime,Theft_Count,Assault_Count,Harassment_Count,Hour,Day,Month,Weekend,Streetlight_Count,Working_Streetlights,Broken_Streetlights,Population_Density,Footfall,Bus_Stop_Count,Metro_Distance_km,Police_Distance_km,Hospital_Distance_km,School_Count,Commercial_Area,Residential_Area,Weather,Visibility,CCTV_Count,Previous_Risk,Crime_Trend,Emergency_Calls,Risk_Level
86052,13.167188666272375,80.52615811856876,70,7,20,4,3,19,Wed,7,0,21,17,4,12116,3448,4,4.21,5.52,0.82,11,0,1,Sunny,Good,10,Low,Decreasing,13,High
86053,13.022623279606384,80.36459131788577,74,24,22,8,16,4,Fri,5,1,51,43,8,19981,751,17,8.19,11.64,7.11,0,1,1,Fog,Medium,56,Low,Stable,30,High
86054,12.917800678649392,80.35356085533095,21,4,17,2,2,17,Sun,9,0,52,49,3,7449,398,8,4.51,10.75,9.16,13,1,0,Rain,Good,70,Low,Decreasing,26,Medium
86055,13.37699082480749,80.00881932524085,67,4,30,1,3,12,Sun,10,0,56,44,12,23431,1474,25,0.44,11.39,4.4,8,1,1,Rain,Good,36,Low,Decreasing,40,High
86056,13.218602200442726,80.00029892582046,52,12,39,4,8,0,Sun,2,0,36,28,8,19931,1043,2,12.79,2.91,4.48,0,0,1,Fog,Poor,38,Low,Stable,19,High
86057,13.080849798711164,80.2567946875376,79,37,19,18,19,6,Sat,7,0,12,12,0,3023,3627,19,6.93,11.06,7.64,18,1,1,Sunny,Medium,2,Medium,Decreasing,60,High
86058,13.011314009381287,80.09226352892152,67,27,0,19,8,7,Wed,4,1,73,61,12,17574,2865,19,3.5,8.48,4.78,12,1,1,Rain,Medium,83,High,Increasing,36,High
86059,13.262153574250906,80.28848397399943,41,20,17,8,12,2,Wed,7,0,67,67,0,14248,86,17,14.35,2.41,4.81,2,0,1,Sunny,Good,85,Low,Decreasing,21,High
86060,13.139644466044038,80.4847864336876,66,3,54,2,1,6,Fri,1,0,56,56,0,13525,3066,10,10.1,3.52,8.93,0,1,0,Rain,Medium,73,Low,Stable,4,High
86061,13.083636065482102,80.38221447476278,30,14,4,10,4,17,Tue,2,0,33,25,8,23718,2740,16,3.02,8.47,11.59,11,0,1,Sunny,Medium,49,Medium,Decreasing,56,High
86062,13.259342500521926,80.46510613118645,40,5,3,2,3,4,Fri,5,1,69,54,15,24471,445,19,0.16,6.68,6.72,1,1,1,Cloudy,Good,1,Low,Decreasing,46,High
86063,13.047751230033034,80.34802440729426,72,33,26,20,13,1,Sun,9,0,79,74,5,18568,2520,16,12.92,6.81,6.33,13,0,1,Rain,Good,44,High,Decreasing,49,High
86064,13.392660114109866,80.36805336294823,22,8,1,8,0,2,Tue,9,0,27,20,7,22158,1103,4,9.47,0.62,0.51,8,0,1,Sunny,Poor,76,Medium,Decreasing,41,Medium
86065,13.017920611978626,80.3683301391061,78,17,45,15,2,17,Wed,12,0,76,66,10,595,3354,27,7.69,5.29,11.06,2,1,0,Fog,Medium,9,Medium,Stable,51,High
86066,12.892063752078645,80.57975761883107,39,11,15,4,7,22,Sat,7,0,41,32,9,16256,2892,5,13.51,7.77,3.6,4,1,1,Fog,Medium,27,Low,Decreasing,42,High
86067,13.077951208765317,80.58165063461303,11,0,8,0,0,17,Wed,7,0,13,13,0,22423,3060,1,8.19,9.59,2.75,12,1,0,Fog,Medium,37,High,Decreasing,13,Low
86068,13.177901955173127,80.15873935797967,74,2,64,2,0,23,Wed,4,0,34,27,7,1473,2253,2,7.79,9.73,2.7,8,0,1,Rain,Good,5,Low,Increasing,6,High
86069,12.849992324454181,80.58419958846687,27,3,15,1,2,10,Mon,2,0,67,64,3,6194,1478,17,5.65,8.43,8.76,5,0,1,Cloudy,Good,52,High,Increasing,58,Medium
86070,13.007256088964155,80.09996900644217,9,2,1,2,0,15,Sat,9,0,23,19,4,7445,3238,21,7.95,0.72,9.4,7,1,0,Cloudy,Good,8,High,Increasing,60,Low
86071,12.914657324037776,80.12997724848053,62,24,21,2,22,2,Thu,9,0,23,17,6,7380,2777,28,5.25,6.06,8.81,10,1,0,Rain,Poor,2,High,Stable,13,High
86072,13.300850294894305,80.13668109516404,26,10,0,6,4,10,Sun,2,0,16,15,1,6256,3093,1,6.19,3.67,0.79,5,1,0,Fog,Medium,13,Low,Decreasing,12,Medium
86073,13.329237612415282,80.07676839665321,78,34,36,26,8,9,Sun,4,0,55,53,2,4398,1645,26,2.28,6.62,8.76,9,0,1,Rain,Medium,96,Low,Decreasing,39,High
86074,12.879556149788312,80.47103586548151,9,0,5,0,0,7,Sat,9,0,7,5,2,6039,4776,8,11.72,10.34,1.24,4,1,0,Sunny,Poor,25,Medium,Decreasing,24,Low
86075,13.362010106560188,80.57589643115527,13,0,6,0,0,18,Fri,2,0,9,7,2,10607,1611,8,10.66,5.06,9.4,4,0,1,Cloudy,Poor,24,Low,Increasing,52,Low
86076,13.161522586808909,80.5724374466735,15,6,7,1,5,22,Wed,11,1,57,53,4,19267,3155,20,12.68,2.64,10.31,4,1,0,Cloudy,Good,42,Low,Decreasing,2,Low
86077,13.15113974550459,80.3229507024518,77,19,4,3,16,18,Thu,7,0,30,22,8,24534,3409,8,2.0,4.05,0.59,13,0,1,Sunny,Poor,84,High,Stable,2,High
86078,13.35544104944531,80.32014674322666,27,9,3,8,1,21,Mon,4,0,17,15,2,4130,730,24,5.85,9.22,2.85,12,1,0,Fog,Good,62,Low,Increasing,41,High
86079,13.346394998060102,80.46921690381822,45,0,25,0,0,6,Mon,10,1,76,54,22,17981,2996,26,4.85,5.8,4.21,11,1,1,Fog,Poor,58,High,Increasing,52,High
86080,13.159533871997738,80.10264945539058,34,9,2,7,2,3,Tue,5,1,57,48,9,3000,1375,14,1.97,7.15,8.97,1,0,1,Rain,Medium,98,High,Increasing,22,High
86081,13.09898056335417,80.04495242859457,39,7,2,1,6,2,Thu,2,0,33,32,1,15866,887,18,6.16,3.23,8.19,20,0,1,Rain,Good,72,Medium,Increasing,29,Medium
86082,13.36119222684402,80.1073892890138,69,19,1,16,3,11,Thu,8,0,33,29,4,19847,3358,18,9.22,5.06,11.8,4,0,1,Fog,Poor,57,Low,Decreasing,60,High
86083,13.255944798228782,80.4826120312344,18,6,12,5,1,4,Wed,2,0,11,11,0,776,4310,14,13.22,2.05,9.38,8,0,1,Rain,Medium,61,Low,Stable,6,Low
86084,13.099750818373703,80.04351599648291,6,1,3,1,0,3,Tue,1,1,9,9,0,18430,3272,27,14.82,2.63,6.69,5,0,1,Cloudy,Good,40,High,Increasing,25,Low
86085,13.195287121624046,80.58806226842977,77,22,3,4,18,11,Fri,2,1,10,8,2,23391,4423,26,10.86,9.63,5.2,11,0,1,Fog,Good,0,Low,Stable,15,High
86086,13.140046000546374,80.39891393367186,37,7,27,7,0,21,Tue,4,1,53,52,1,21804,143,11,8.22,10.23,3.71,4,1,0,Fog,Good,94,Low,Increasing,18,High
86087,13.27179939759035,80.08224397776218,3,0,2,0,0,11,Wed,11,0,49,48,1,18702,3255,12,6.05,9.17,11.74,17,1,1,Cloudy,Poor,20,High,Decreasing,38,Low
86088,13.208170196925082,80.35489538682954,3,0,1,0,0,5,Mon,3,0,29,25,4,17580,4072,30,0.97,3.15,7.18,12,0,1,Fog,Medium,2,High,Decreasing,55,Low
86089,12.974310597535535,80.05386403041037,35,16,15,12,4,1,Tue,3,0,70,66,4,23881,4168,25,14.27,1.71,0.48,7,1,1,Rain,Good,8,Low,Increasing,16,High
86090,12.873459101981368,80.1622027875185,45,3,42,3,0,4,Sun,2,0,58,44,14,5852,557,21,8.22,6.56,7.98,15,1,1,Sunny,Poor,89,Medium,Stable,59,High
86091,13.321690147112726,80.551966884816,59,0,48,0,0,2,Tue,7,0,69,65,4,1073,497,22,13.79,2.9,3.03,19,1,0,Fog,Good,1,Medium,Decreasing,19,High
86092,13.178180238629245,80.19676715787861,44,2,33,0,2,21,Sun,10,0,42,34,8,15513,2596,18,0.55,11.64,9.32,5,1,1,Rain,Good,44,Low,Increasing,55,High
86093,12.889499161706409,80.0108950446282,42,13,29,4,9,21,Sat,5,0,31,27,4,11485,447,18,5.21,4.61,7.14,18,0,1,Cloudy,Medium,97,Low,Decreasing,15,High
86094,13.339230659154524,80.40362599029936,70,5,47,5,0,17,Wed,11,1,14,11,3,24518,2563,8,2.59,9.72,7.43,12,1,0,Sunny,Poor,69,High,Increasing,40,High
86095,13.386703736613056,80.11946570476175,78,26,10,11,15,7,Sat,2,0,25,17,8,20960,3000,3,3.38,6.8,6.47,6,1,0,Sunny,Medium,82,Low,Stable,22,High
86096,12.888675327365696,80.49304010786764,53,18,23,11,7,11,Sun,1,0,31,29,2,19483,2409,11,9.63,11.82,4.07,2,1,0,Sunny,Good,47,High,Stable,22,High
86097,12.807896268619356,80.04264483763245,48,23,15,23,0,17,Sun,11,0,48,46,2,21867,4228,24,12.65,11.69,8.5,0,1,0,Cloudy,Medium,59,High,Stable,29,High
86098,13.376889959733534,80.0772704508547,16,7,7,6,1,4,Tue,2,0,17,17,0,1070,4595,30,6.37,10.04,2.07,1,0,1,Rain,Good,5,Medium,Stable,12,Medium
86099,13.080040619786809,80.39700304420315,31,15,15,11,4,17,Tue,2,0,27,23,4,19756,630,20,10.49,5.89,4.68,1,1,0,Cloudy,Good,66,Medium,Decreasing,34,High
86100,13.223714338023257,80.25448752029776,47,13,11,11,2,5,Mon,2,0,54,46,8,13252,1974,22,10.15,7.11,3.79,4,0,1,Sunny,Poor,66,High,Increasing,10,High
86101,13.395720077565827,80.34717026563204,77,3,19,3,0,0,Tue,6,0,38,37,1,1603,593,25,8.55,2.75,6.83,1,1,1,Fog,Good,65,Medium,Stable,1,High
86102,13.270578197021466,80.1309328131391,13,1,12,1,0,6,Wed,5,0,36,32,4,3745,4949,3,13.41,6.9,1.37,9,1,1,Sunny,Good,16,Low,Decreasing,33,Low
86103,13.270327854100579,80.47428711023701,70,25,40,1,24,0,Wed,7,0,55,52,3,1886,1201,23,2.26,1.44,9.67,12,0,1,Fog,Poor,46,Low,Increasing,8,High
86104,13.251279242506003,80.4922233452626,13,0,2,0,0,11,Mon,1,0,31,22,9,13530,625,14,12.95,9.63,3.13,20,1,0,Rain,Good,67,Medium,Stable,50,Low
86105,13.041054247164034,80.5031590231894,76,13,9,9,4,15,Fri,3,1,32,23,9,20617,4389,22,3.52,2.14,0.98,2,1,0,Fog,Medium,67,Low,Increasing,19,High
86106,13.134448670470219,80.14587072078983,69,8,50,5,3,10,Wed,8,1,28,19,9,20564,2159,19,9.0,6.56,9.48,4,1,0,Rain,Good,14,Low,Stable,53,High
86107,12.986982285053157,80.20024960193618,59,7,23,3,4,0,Tue,9,0,30,28,2,10887,855,28,1.72,11.52,10.5,2,1,0,Fog,Good,99,Low,Stable,14,High
86108,13.368358014732614,80.59520614028557,16,7,6,7,0,7,Sun,1,0,64,46,18,21928,4265,10,5.32,7.96,5.38,10,0,1,Fog,Medium,59,High,Stable,50,Medium
86109,12.869223369673419,80.39775552065782,34,17,15,13,4,16,Wed,6,0,80,73,7,20233,4899,22,3.23,6.96,11.44,17,1,1,Fog,Poor,32,Medium,Stable,58,High
86110,12.827180158098981,80.30915555832374,44,8,3,1,7,23,Sun,2,1,50,34,16,1658,700,7,11.75,5.81,6.01,1,0,1,Fog,Poor,27,High,Increasing,36,High
86111,13.129565907516637,80.0070347174949,20,0,12,0,0,13,Tue,10,0,41,28,13,5127,1059,13,6.07,10.82,10.43,18,0,1,Rain,Good,95,Low,Decreasing,45,Medium
86112,12.96836310105791,80.0523951888374,24,6,9,5,1,15,Wed,4,0,77,59,18,13945,1594,27,13.19,8.52,5.86,12,1,0,Fog,Poor,64,Medium,Decreasing,0,Medium
86113,12.879105235582696,80.49100400923875,25,9,14,8,1,11,Mon,2,0,69,66,3,2169,2552,2,13.8,10.51,10.43,10,0,1,Fog,Poor,65,High,Stable,35,Medium
86114,13.125802019595152,80.15192685525297,75,8,37,5,3,16,Sat,12,0,13,10,3,4529,4214,5,6.22,7.73,11.91,18,1,0,Fog,Poor,37,Medium,Increasing,22,High
86115,12.808994407290147,80.41408024288944,52,7,6,2,5,7,Fri,10,0,18,17,1,3082,2781,8,9.56,10.02,0.14,8,0,1,Rain,Poor,91,High,Decreasing,17,High
86116,12.919786044568811,80.0535067489945,76,10,41,7,3,16,Mon,8,0,67,49,18,15824,120,25,5.22,2.97,11.17,11,1,1,Sunny,Good,24,Low,Stable,45,High
86117,13.37709767439282,80.48140751627209,17,2,7,1,1,16,Mon,7,1,68,63,5,8320,4394,0,9.45,8.66,6.59,9,0,1,Fog,Medium,99,Low,Decreasing,52,Low
86118,13.338043473563927,80.24531780111155,78,36,7,14,22,18,Tue,10,0,57,42,15,4671,591,11,12.13,7.34,10.89,12,1,1,Sunny,Poor,21,Low,Stable,28,High
86119,13.266106965122582,80.10212897304253,22,7,14,2,5,4,Mon,2,0,19,19,0,6310,4153,4,10.62,7.2,3.55,6,0,1,Fog,Medium,13,High,Increasing,46,Medium
86120,13.021622422302762,80.20223750273662,72,6,34,3,3,20,Sat,6,0,9,9,0,14550,1824,21,2.67,2.41,6.47,0,0,1,Rain,Poor,63,Medium,Decreasing,54,High
86121,12.820610654400982,80.3651426961168,50,2,32,2,0,14,Sun,12,0,30,22,8,3626,717,23,4.07,2.18,11.84,15,0,1,Fog,Medium,54,High,Stable,27,High
86122,13.304952719101415,80.230828561793,39,13,14,10,3,12,Fri,4,1,14,12,2,9004,2090,3,2.85,3.96,4.48,13,0,1,Sunny,Good,37,High,Decreasing,8,High
86123,13.286776991046564,80.05539794193088,48,3,43,1,2,11,Wed,11,0,62,54,8,22939,3436,27,1.09,3.75,7.28,10,0,1,Fog,Poor,45,High,Increasing,3,Medium
86124,13.218796219174374,80.06897236691843,27,8,4,5,3,21,Mon,1,0,73,72,1,18398,574,0,11.44,6.08,9.85,16,1,1,Rain,Good,99,High,Stable,12,Medium
86125,13.16942973554203,80.51649497364001,22,2,8,0,2,17,Thu,11,1,74,54,20,6545,2269,24,13.57,7.05,8.71,6,0,1,Rain,Medium,10,Low,Decreasing,40,High
86126,13.110492281612908,80.17436145868272,29,11,7,1,10,14,Wed,12,0,25,21,4,19980,2073,9,3.61,4.98,2.49,9,1,1,Cloudy,Good,54,Low,Stable,48,Medium
86127,13.333978569164671,80.57021377542543,65,30,28,20,10,8,Thu,10,0,8,6,2,13564,2337,17,3.85,5.13,10.24,5,0,1,Cloudy,Poor,71,Low,Increasing,41,High
86128,12.812772386936782,80.55453051655904,76,33,1,0,33,9,Mon,8,0,72,65,7,13648,902,21,2.5,0.76,9.9,4,0,1,Fog,Medium,53,Low,Decreasing,16,High
86129,13.337991982954088,80.03044163866998,6,1,2,1,0,16,Thu,7,0,64,44,20,21320,2902,0,7.02,0.45,6.57,17,1,0,Sunny,Medium,74,Medium,Stable,26,Low
86130,13.282251727874229,80.38486973095736,43,2,31,1,1,3,Tue,3,1,46,42,4,3713,4312,17,2.01,7.54,11.83,4,1,0,Fog,Medium,61,High,Stable,41,Medium
86131,12.823061874199377,80.29477356171567,49,19,15,3,16,22,Tue,2,0,49,35,14,17992,2003,7,13.57,7.97,5.13,10,0,1,Sunny,Good,36,Low,Decreasing,48,High
86132,13.274048116535399,80.20404273358805,62,13,49,6,7,8,Sun,1,0,43,40,3,22100,838,5,6.76,3.66,8.64,2,1,0,Sunny,Poor,80,Low,Decreasing,31,High
86133,12.937428688187339,80.02432913684461,6,1,1,1,0,14,Thu,11,1,20,20,0,14193,4706,8,9.91,1.38,7.06,4,0,1,Rain,Good,70,Low,Decreasing,53,Low
86134,12.895137704332711,80.33135868362525,23,3,2,1,2,1,Tue,11,1,60,55,5,9323,3223,28,3.73,4.04,5.79,2,0,1,Sunny,Medium,16,Medium,Stable,19,Medium
86135,13.128325818462097,80.35862929903554,18,6,11,6,0,10,Sun,12,0,40,28,12,4531,653,0,13.47,7.51,6.97,14,0,1,Fog,Good,10,High,Increasing,26,Medium
86136,12.86015239379455,80.0130769570414,32,16,14,7,9,22,Sun,9,0,31,24,7,23434,3067,29,6.36,6.46,0.91,20,1,1,Cloudy,Good,27,Medium,Decreasing,58,High
86137,13.216140109377395,80.25717336869224,48,20,17,15,5,3,Sun,3,0,71,56,15,12922,3587,25,3.71,5.78,3.7,1,1,0,Fog,Medium,79,Low,Decreasing,0,High
86138,12.80475666923372,80.44615806933844,35,11,11,11,0,20,Sun,7,1,17,13,4,23175,2833,14,6.22,1.5,0.86,5,0,1,Fog,Good,31,Medium,Decreasing,3,High
86139,12.98671900967267,80.41643880286938,42,0,24,0,0,10,Mon,3,0,29,20,9,7000,2397,28,4.39,4.97,11.91,0,0,1,Sunny,Poor,39,High,Stable,39,Medium
86140,13.03813108120069,80.50575817222,7,2,2,1,1,1,Sat,8,0,20,19,1,4408,2634,1,1.21,3.37,4.24,1,0,1,Sunny,Poor,52,Low,Increasing,32,Low
86141,12.935536990050112,80.46264936762643,32,0,7,0,0,23,Sun,6,0,24,18,6,6556,3028,5,12.25,1.07,4.71,19,0,1,Rain,Medium,58,Low,Increasing,37,Medium
86142,13.223957576379059,80.32249480569872,9,2,2,0,2,22,Sun,11,1,22,20,2,10737,1978,23,1.32,10.48,10.52,17,0,1,Sunny,Poor,9,Low,Decreasing,58,Medium
86143,13.086059959799583,80.36700270926008,28,6,16,0,6,0,Sat,8,0,20,15,5,4854,3943,16,1.72,8.94,10.75,19,1,1,Cloudy,Poor,53,Medium,Stable,8,Medium
86144,12.869776255329525,80.06516282197558,25,10,4,10,0,19,Tue,12,0,14,12,2,9399,3833,9,12.08,7.74,11.88,2,1,1,Sunny,Poor,1,Low,Increasing,34,Medium
86145,12.845465353628372,80.08842895888606,54,11,29,11,0,16,Fri,2,1,63,45,18,14301,4241,4,4.77,4.04,10.8,19,1,1,Fog,Poor,49,Low,Decreasing,46,High
86146,13.094167440697708,80.25948669919838,33,9,12,5,4,14,Sat,12,0,53,44,9,806,1857,8,7.76,9.17,1.98,7,1,1,Cloudy,Good,28,Low,Decreasing,59,High
86147,13.318393514184377,80.42337999982274,78,27,17,22,5,3,Fri,1,0,22,21,1,21604,4841,24,7.16,6.54,3.73,0,1,0,Sunny,Good,73,Low,Stable,36,High
86148,13.048618418468134,80.18278128414968,36,15,19,13,2,7,Sun,1,0,67,62,5,4803,31,13,5.6,1.75,10.43,7,1,1,Fog,Medium,79,High,Stable,0,Medium
86149,13.047532704164247,80.26786316472072,67,6,14,4,2,3,Sun,12,0,39,27,12,6535,2622,29,5.9,1.41,3.7,5,0,1,Cloudy,Good,28,High,Decreasing,30,High
86150,12.92141407603023,80.50036921177536,47,8,10,8,0,1,Thu,5,1,62,42,20,17933,1343,7,12.04,9.34,5.8,11,0,1,Sunny,Good,96,Low,Stable,4,High
86151,13.299444119970964,80.0960207517362,22,1,2,1,0,6,Wed,1,0,23,22,1,15562,3221,9,11.78,9.06,8.97,10,1,1,Fog,Poor,92,Medium,Increasing,58,Low
86152,13.270256753476847,80.18008260841158,54,13,33,13,0,2,Wed,1,0,47,44,3,9965,4387,11,14.74,11.78,10.77,13,1,1,Fog,Medium,44,Medium,Stable,17,High
86153,13.288241368747837,80.0085344550922,16,1,1,0,1,4,Mon,8,0,48,32,16,14385,76,14,4.82,10.67,4.37,7,1,1,Fog,Medium,54,Medium,Increasing,36,Medium
86154,13.075950482242682,80.39339453420291,48,22,23,15,7,4,Sat,3,0,68,52,16,18223,4509,14,3.07,8.37,8.93,13,0,1,Rain,Medium,60,Low,Stable,46,High
86155,13.354610624238742,80.40767049369668,49,20,24,12,8,3,Sat,5,1,71,51,20,19121,4021,11,5.18,9.86,7.17,11,1,1,Rain,Good,75,Medium,Increasing,28,High
86156,12.81507129112977,80.49404740163551,25,10,15,9,1,0,Mon,2,0,47,44,3,4524,2158,23,9.14,11.58,3.7,15,1,1,Cloudy,Poor,76,Medium,Increasing,59,Medium
86157,13.16767644515778,80.54545911566181,13,6,4,1,5,7,Fri,9,1,11,9,2,10314,1143,4,8.9,7.59,2.12,7,1,0,Sunny,Medium,69,High,Decreasing,42,Low
86158,13.320211932982573,80.38310717720336,46,16,9,16,0,2,Wed,7,0,7,6,1,23675,4,6,8.05,6.02,7.71,6,0,1,Rain,Poor,85,Low,Decreasing,7,High
86159,12.950170038177474,80.12830405614257,19,4,9,3,1,18,Thu,8,0,8,8,0,19188,4298,24,3.85,8.52,2.05,7,1,1,Fog,Good,69,Low,Decreasing,21,Low
86160,12.962598161502475,80.02817794853719,55,10,35,2,8,4,Wed,12,1,12,8,4,4763,4754,1,9.95,4.04,2.83,7,0,1,Rain,Good,62,High,Stable,48,High
86161,13.161288993409098,80.02482200349873,67,7,30,0,7,21,Wed,5,1,27,27,0,20215,2871,20,5.68,10.36,1.21,3,1,0,Rain,Good,50,High,Decreasing,42,High
86162,13.399766846624647,80.40146990398628,32,3,1,2,1,19,Wed,2,0,43,34,9,13879,3619,17,0.24,8.25,11.02,14,1,1,Cloudy,Poor,31,Low,Increasing,31,Medium
86163,12.890247630604982,80.09482973602871,0,0,0,0,0,8,Mon,3,0,74,68,6,14808,253,0,12.16,2.49,4.43,6,1,0,Cloudy,Medium,35,Low,Decreasing,6,Low
86164,13.381654219373157,80.59155379569928,24,7,10,4,3,17,Thu,1,1,44,32,12,16507,1559,29,11.04,7.67,7.27,18,1,1,Rain,Poor,20,Low,Stable,42,High
86165,12.806329027207493,80.21285677523144,4,2,1,2,0,20,Sun,5,0,71,71,0,18652,511,5,10.67,5.09,5.87,6,1,0,Sunny,Medium,9,Medium,Decreasing,19,Low
86166,13.207259361180489,80.23083640076166,26,1,19,1,0,13,Wed,3,0,20,19,1,19752,3764,14,9.88,6.94,10.99,4,1,0,Fog,Poor,57,Low,Stable,17,Low
86167,13.306249767825099,80.12207425567482,11,1,3,1,0,5,Sun,4,0,15,11,4,17451,4400,26,3.08,3.97,9.12,16,1,1,Sunny,Poor,82,Medium,Decreasing,37,Low
86168,13.031285720655756,80.59088042305693,32,10,0,6,4,21,Wed,8,1,6,6,0,19477,387,5,7.26,8.13,6.73,8,1,1,Cloudy,Medium,15,Low,Decreasing,32,High
86169,13.179594867503923,80.00420195586679,17,6,7,4,2,22,Mon,10,0,52,44,8,19827,1765,1,11.91,5.29,9.53,20,1,0,Fog,Medium,9,Low,Stable,19,Medium
86170,13.318859914370433,80.16868083769029,11,2,1,0,2,3,Thu,4,0,72,60,12,21888,405,16,6.59,6.03,3.09,4,1,1,Fog,Good,19,Low,Increasing,59,Medium
86171,13.14970461661676,80.4516092036951,13,3,1,0,3,14,Sat,8,0,18,15,3,16520,3762,11,8.32,2.46,10.6,8,1,1,Fog,Good,31,Medium,Decreasing,23,Low
86172,13.20565944350475,80.16946403651835,6,0,5,0,0,6,Sat,7,1,30,29,1,4338,763,15,14.2,0.71,1.5,9,0,1,Sunny,Good,80,Low,Decreasing,46,Low
86173,12.947256022525536,80.31975104481539,50,11,5,9,2,5,Sun,9,0,44,30,14,24697,2087,16,6.18,6.14,8.79,19,0,1,Cloudy,Good,71,Low,Decreasing,36,High
86174,12.95264944113175,80.00353791145456,60,3,40,0,3,17,Mon,11,0,73,64,9,18840,3576,25,5.76,5.88,8.94,15,1,0,Rain,Good,39,Low,Stable,60,High
86175,13.25776270547136,80.29435677587934,16,0,3,0,0,5,Fri,9,0,31,22,9,20407,3069,29,7.46,0.7,8.31,15,0,1,Rain,Good,8,Low,Stable,45,Medium
86176,13.383047358696325,80.34707848741716,50,19,29,4,15,11,Mon,8,1,58,43,15,1118,1882,10,5.05,1.81,4.29,3,0,1,Rain,Medium,4,Low,Decreasing,53,High
86177,13.148067076909465,80.21364284621919,28,8,5,6,2,7,Tue,4,1,58,57,1,15930,2306,27,7.17,6.79,2.02,9,1,0,Fog,Good,14,Low,Increasing,23,Medium
86178,13.160358514793145,80.18419901501305,38,15,4,14,1,18,Thu,2,1,41,28,13,12304,286,4,8.95,5.49,3.96,7,1,0,Sunny,Poor,63,Medium,Increasing,1,High
86179,13.03871003475068,80.11258086590138,63,16,30,0,16,15,Sat,4,1,28,23,5,2952,1639,28,2.44,5.01,1.26,3,1,0,Fog,Good,64,Medium,Stable,9,High
86180,13.004539084891553,80.42833743236105,67,29,8,21,8,4,Sun,10,1,42,37,5,10621,2521,28,6.73,2.61,4.84,8,1,0,Sunny,Good,100,High,Decreasing,43,High
86181,13.35693975383488,80.46212573255131,7,1,4,0,1,14,Sun,4,0,31,22,9,16655,438,7,8.95,11.11,5.84,0,0,1,Cloudy,Poor,50,Low,Decreasing,25,Low
86182,12.990469654193806,80.59496822322794,0,0,0,0,0,2,Sat,11,0,40,30,10,16662,320,16,1.88,9.49,3.64,13,1,0,Fog,Poor,1,Medium,Decreasing,28,Medium
86183,13.059853952701847,80.36579899568919,29,9,0,0,9,18,Sat,7,0,28,28,0,9221,3498,13,3.08,5.05,9.66,12,0,1,Rain,Good,35,Medium,Stable,20,Medium
86184,13.361397350996949,80.32709373907123,70,24,42,22,2,20,Sat,5,0,35,28,7,20709,1073,5,8.89,6.65,10.56,20,1,1,Fog,Good,46,Medium,Decreasing,15,High
86185,12.982631533015347,80.50291080346956,19,4,12,3,1,10,Tue,5,0,51,36,15,10078,1007,24,2.52,5.51,11.43,14,1,1,Fog,Medium,57,Medium,Decreasing,60,Medium
86186,12.909928585157166,80.19434808690973,23,8,8,6,2,1,Fri,10,1,67,48,19,11801,3065,8,6.6,9.91,1.15,19,1,0,Sunny,Good,98,Low,Decreasing,18,High
86187,13.187725367028442,80.0988808742645,61,11,36,8,3,22,Mon,12,0,38,38,0,23691,3695,25,5.63,5.03,11.69,13,1,1,Cloudy,Medium,2,High,Stable,47,High
86188,13.132703642003136,80.448231838395,58,9,17,0,9,18,Wed,8,1,30,30,0,3241,1695,7,6.93,0.96,0.28,8,1,0,Rain,Medium,32,Medium,Decreasing,6,High
86189,13.368629384137929,80.59218814789048,71,26,27,20,6,3,Thu,3,0,36,30,6,14680,920,11,11.5,11.73,11.19,17,0,1,Fog,Medium,59,Medium,Stable,40,High
86190,13.328230987995571,80.33661992505269,73,23,44,1,22,7,Wed,10,0,27,19,8,20075,4104,15,11.95,1.46,6.12,10,0,1,Cloudy,Poor,92,High,Decreasing,18,High
86191,13.246934236514894,80.50765123236965,57,4,51,4,0,3,Thu,2,1,28,24,4,10368,3763,13,5.81,0.6,4.81,12,1,1,Rain,Good,18,High,Increasing,42,High
86192,13.14694538266049,80.23002300417691,42,10,3,0,10,12,Mon,11,0,12,11,1,14469,3607,18,4.35,3.51,3.05,9,1,0,Fog,Medium,20,Low,Increasing,39,High
86193,13.006888573529496,80.05752575684102,43,14,14,9,5,18,Sat,2,0,33,31,2,9377,1497,16,5.24,10.89,6.16,10,1,0,Cloudy,Poor,63,Low,Increasing,28,High
86194,12.991225039973667,80.13520137962219,25,2,16,0,2,7,Mon,9,1,31,24,7,18059,3517,13,7.78,0.34,1.56,4,0,1,Rain,Poor,57,Low,Stable,58,Low
86195,13.21453689456643,80.46190181574097,47,16,28,7,9,9,Mon,6,0,6,4,2,9798,2443,27,2.64,5.79,4.51,0,1,1,Fog,Good,19,Medium,Increasing,13,High
86196,12.93450810053609,80.11344956864276,78,36,40,34,2,21,Sat,4,1,76,58,18,18349,3076,2,13.99,8.58,6.58,7,1,0,Sunny,Good,44,Low,Increasing,58,High
86197,13.0105760680245,80.33348360483912,27,11,0,7,4,11,Sun,7,0,36,35,1,3943,4862,26,0.85,11.09,11.17,2,0,1,Fog,Good,12,High,Increasing,28,Medium
86198,13.199429821029161,80.34753436899437,56,0,33,0,0,17,Fri,4,0,18,18,0,10129,94,5,14.67,8.13,0.96,13,0,1,Cloudy,Good,34,Low,Stable,15,High
